facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00011,tap / multi-terminal,3,"CL_0.5_05194,CL_0.5_05388,CL_0.5_05652","[{""endpoint_cluster_id"": ""CL_0.5_05194"", ""x"": -81710.634, ""y"": -89422.54, ""facility_uid"": ""SE_AT:1114S5192200"", ""facility_code"": ""1114S5192200"", ""facility_name"": ""PÓVOA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.628, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05388"", ""x"": -77089.428, ""y"": -82612.745, ""facility_uid"": ""PC_AT:1114P5340100"", ""facility_code"": ""1114P5340100"", ""facility_name"": ""SOBRALINHO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 20.818, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05652"", ""x"": -84373.418, ""y"": -87236.931, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]","SE_AT:1114S5192200,PC_AT:1114P5340100",False,False,False,60kv,em exploração,60kv,em exploração,14,14689.806166130264,14.689806,"751530176,751530242,1958394385,40865733,40865754,40865776,167418785,167418799,1021041,1020897,39804949,40865743,40865765,40865789","ATSEG_00013_751530176,ATSEG_00014_751530242,ATSEG_00596_1958394385,ATSEG_01041_40865733,ATSEG_01042_40865754,ATSEG_01043_40865776,ATSEG_02088_167418785,ATSEG_02089_167418799,ATSEG_03511_1021041,ATSEG_03689_1020897,ATSEG_03977_39804949,ATSEG_03978_40865743,ATSEG_03979_40865765,ATSEG_03980_40865789",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00012,inter-facility,2,"CL_0.5_00028,CL_0.5_03996","[{""endpoint_cluster_id"": ""CL_0.5_00028"", ""x"": -81686.271, ""y"": -89438.402, ""facility_uid"": ""SE_AT:1114S5192200"", ""facility_code"": ""1114S5192200"", ""facility_name"": ""PÓVOA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 31.186, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03996"", ""x"": -82767.172, ""y"": -91710.129, ""facility_uid"": ""SE_AT:1107S5167800"", ""facility_code"": ""1107S5167800"", ""facility_name"": ""ANAIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 24.043, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1114S5192200,SE_AT:1107S5167800",False,False,False,60kv,em exploração,60kv,em exploração,4,2645.474535970718,2.645475,"776118822,776118859,776118811,776118811","ATSEG_00015_776118822,ATSEG_00016_776118859,ATSEG_02487_776118811,ATSEG_05300_776118811",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00013,tap / multi-terminal,3,"CL_0.5_00032,CL_0.5_04988,CL_0.5_05663","[{""endpoint_cluster_id"": ""CL_0.5_00032"", ""x"": 582.196, ""y"": -179103.241, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04988"", ""x"": 2824.669, ""y"": -198536.216, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05663"", ""x"": 2814.889, ""y"": -198295.331, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,8,20301.403965680445,20.301404,"616148468,84351,616148627,757719340,51709193,84351,51709166,740252265","ATSEG_00017_616148468,ATSEG_00689_84351,ATSEG_02460_616148627,ATSEG_02462_757719340,ATSEG_03329_51709193,ATSEG_03455_84351,ATSEG_03990_51709166,ATSEG_05302_740252265",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00014,tap / multi-terminal,3,"CL_0.5_03223,CL_0.5_03674,CL_0.5_06192","[{""endpoint_cluster_id"": ""CL_0.5_03223"", ""x"": 384.638, ""y"": -179438.815, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_03674"", ""x"": 573.655, ""y"": -179107.468, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06192"", ""x"": -22054.967, ""y"": -183397.051, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,21,23794.57799284602,23.794578,"735719509,65336153,65341731,65333593,65339064,65341663,65341911,65339064,65336843,65338144,65338253,65343512,282008539,282009038,65337935,65341169,65336452,65337753,65340322,282008715,735719618","ATSEG_00018_735719509,ATSEG_01706_65336153,ATSEG_01711_65341731,ATSEG_01715_65333593,ATSEG_01716_65339064,ATSEG_01717_65341663,ATSEG_01718_65341911,ATSEG_01870_65339064,ATSEG_01874_65336843,ATSEG_01875_65338144,ATSEG_01876_65338253,ATSEG_01878_65343512,ATSEG_02223_282008539,ATSEG_02224_282009038,ATSEG_04686_65337935,ATSEG_04690_65341169,ATSEG_04692_65336452,ATSEG_04693_65337753,ATSEG_04694_65340322,ATSEG_05057_282008715,ATSEG_05301_735719618",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00015,single-facility,2,"CL_0.5_03967,CL_0.5_05005","[{""endpoint_cluster_id"": ""CL_0.5_03967"", ""x"": -56003.436, ""y"": 40086.005, ""facility_uid"": ""SE_AT:1015S5904900"", ""facility_code"": ""1015S5904900"", ""facility_name"": ""LOURIÇAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 20.764, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05005"", ""x"": -60068.904, ""y"": 43606.95, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1015S5904900,False,False,False,60kv,em exploração,60kv,em exploração,9,6506.492549429371,6.506493,"710121429,700929527,700929654,829106370,700929504,710121443,44210828,741908281,700929527","ATSEG_00019_710121429,ATSEG_00124_700929527,ATSEG_00125_700929654,ATSEG_00286_829106370,ATSEG_02463_700929504,ATSEG_02465_710121443,ATSEG_03342_44210828,ATSEG_04116_741908281,ATSEG_05304_700929527",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00016,inter-facility,2,"CL_0.5_03677,CL_0.5_06613","[{""endpoint_cluster_id"": ""CL_0.5_03677"", ""x"": -7992.945, ""y"": -283800.943, ""facility_uid"": ""SE_AT:0801S5900800"", ""facility_code"": ""0801S5900800"", ""facility_name"": ""MONTECHORO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 38.78, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06613"", ""x"": -10345.171, ""y"": -285522.989, ""facility_uid"": ""SE_AT:0801S5063000"", ""facility_code"": ""0801S5063000"", ""facility_name"": ""ALBUFEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 27.734, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0801S5900800,SE_AT:0801S5063000",False,False,False,60kv,em exploração,60kv,em exploração,12,3595.810266056891,3.59581,"619283736,628385561,246772934,438873713,494316011,246773490,619283750,216098458,438873703,494316082,619283813,628385498","ATSEG_00020_619283736,ATSEG_00021_628385561,ATSEG_01419_246772934,ATSEG_01569_438873713,ATSEG_01570_494316011,ATSEG_02226_246773490,ATSEG_02467_619283750,ATSEG_04831_216098458,ATSEG_05217_438873703,ATSEG_05218_494316082,ATSEG_05307_619283813,ATSEG_05308_628385498",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00017,inter-facility,2,"CL_0.5_05698,CL_0.5_05700","[{""endpoint_cluster_id"": ""CL_0.5_05698"", ""x"": -10357.811, ""y"": -285518.789, ""facility_uid"": ""SE_AT:0801S5063000"", ""facility_code"": ""0801S5063000"", ""facility_name"": ""ALBUFEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 21.487, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05700"", ""x"": -11532.362, ""y"": -277884.23, ""facility_uid"": ""SE_AT:0813S5062400"", ""facility_code"": ""0813S5062400"", ""facility_name"": ""TUNES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 50.826, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0801S5063000,SE_AT:0813S5062400",False,False,False,60kv,em exploração,60kv,em exploração,7,8663.443829174857,8.663444,"631453932,631453823,631453823,12381846,12381863,631453683,631454077","ATSEG_00022_631453932,ATSEG_02468_631453823,ATSEG_02488_631453823,ATSEG_04029_12381846,ATSEG_04030_12381863,ATSEG_05309_631453683,ATSEG_05310_631454077",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00018,inter-facility,2,"CL_0.5_05329,CL_0.5_05330","[{""endpoint_cluster_id"": ""CL_0.5_05329"", ""x"": -10367.327, ""y"": -285515.782, ""facility_uid"": ""SE_AT:0801S5063000"", ""facility_code"": ""0801S5063000"", ""facility_name"": ""ALBUFEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 21.393, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05330"", ""x"": -11540.491, ""y"": -277884.31, ""facility_uid"": ""SE_AT:0813S5062400"", ""facility_code"": ""0813S5062400"", ""facility_name"": ""TUNES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 55.413, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0801S5063000,SE_AT:0813S5062400",False,False,False,60kv,em exploração,60kv,em exploração,7,8675.181042834602,8.675181,"632408786,632408800,632409135,632409135,83493,83499,632408793","ATSEG_00023_632408786,ATSEG_02469_632408800,ATSEG_02470_632409135,ATSEG_02489_632409135,ATSEG_03629_83493,ATSEG_03630_83499,ATSEG_05311_632408793",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00019,inter-facility,2,"CL_0.5_01970,CL_0.5_05331","[{""endpoint_cluster_id"": ""CL_0.5_01970"", ""x"": -10379.374, ""y"": -285512.473, ""facility_uid"": ""SE_AT:0801S5063000"", ""facility_code"": ""0801S5063000"", ""facility_name"": ""ALBUFEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 26.711, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05331"", ""x"": -21027.8, ""y"": -282872.843, ""facility_uid"": ""SE_AT:0813S5062800"", ""facility_code"": ""0813S5062800"", ""facility_name"": ""ARMAÇÃO DE PERA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.18, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0801S5063000,SE_AT:0813S5062800",False,False,False,60kv,em exploração,60kv,em exploração,9,12292.848062515353,12.292848,"634058784,25047868,25047878,300745036,25047878,83511,300745052,634058442,634058749","ATSEG_00024_634058784,ATSEG_01112_25047868,ATSEG_01115_25047878,ATSEG_01420_300745036,ATSEG_03382_25047878,ATSEG_03631_83511,ATSEG_05062_300745052,ATSEG_05312_634058442,ATSEG_05313_634058749",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00020,inter-facility,2,"CL_0.5_03898,CL_0.5_06618","[{""endpoint_cluster_id"": ""CL_0.5_03898"", ""x"": 11435.858, ""y"": -48121.354, ""facility_uid"": ""SE_AT:1213S5566900"", ""facility_code"": ""1213S5566900"", ""facility_name"": ""PONTE SOR"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 23.505, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06618"", ""x"": 40562.421, ""y"": -53079.441, ""facility_uid"": ""SE_AT:1201S5904100"", ""facility_code"": ""1201S5904100"", ""facility_name"": ""ALTER DO CHÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 12.924, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1213S5566900,SE_AT:1201S5904100",False,False,False,60kv,em exploração,60kv,em exploração,11,36768.47067749364,36.768471,"629268115,634379328,629268115,604971340,604971424,629268416,473809828,604971370,572336974,622691303,634379374","ATSEG_00025_629268115,ATSEG_00026_634379328,ATSEG_00050_629268115,ATSEG_02406_604971340,ATSEG_02407_604971424,ATSEG_02471_629268416,ATSEG_05239_473809828,ATSEG_05240_604971370,ATSEG_05287_572336974,ATSEG_05315_622691303,ATSEG_05316_634379374",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00021,ambiguous,2,"CL_0.5_01298,CL_0.5_06524","[{""endpoint_cluster_id"": ""CL_0.5_01298"", ""x"": -84468.539, ""y"": -97681.722, ""facility_uid"": ""PC_AT:1107P5097500"", ""facility_code"": ""1107P5097500"", ""facility_name"": ""MOSCAVIDE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 18.726, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_06524"", ""x"": -84364.205, ""y"": -102190.137, ""facility_uid"": ""SE_AT:1106S5902900"", ""facility_code"": ""1106S5902900"", ""facility_name"": ""MARVILA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 35.213, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1107P5097500,SE_AT:1106S5902900",True,False,False,60kv,em exploração,60kv,em exploração,14,5792.107338321721,5.792107,"622813818,622813834,629776923,1021353,1021377,1921107,1020849,208201073,208201087,212989977,1921237,70859751,208201087,560774446","ATSEG_00027_622813818,ATSEG_00028_622813834,ATSEG_00030_629776923,ATSEG_00703_1021353,ATSEG_00704_1021377,ATSEG_00706_1921107,ATSEG_00731_1020849,ATSEG_02019_208201073,ATSEG_02020_208201087,ATSEG_02021_212989977,ATSEG_03472_1921237,ATSEG_04624_70859751,ATSEG_04799_208201087,ATSEG_05148_560774446",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00022,inter-facility,2,"CL_0.5_00358,CL_0.5_05823","[{""endpoint_cluster_id"": ""CL_0.5_00358"", ""x"": -84360.948, ""y"": -102191.641, ""facility_uid"": ""SE_AT:1106S5902900"", ""facility_code"": ""1106S5902900"", ""facility_name"": ""MARVILA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 35.592, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05823"", ""x"": -86226.373, ""y"": -103502.025, ""facility_uid"": ""PC_AT:1106P5906500"", ""facility_code"": ""1106P5906500"", ""facility_name"": ""PS ALTO S.JOÃO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 31.268, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1106S5902900,PC_AT:1106P5906500",False,False,False,60kv,em exploração,60kv,em exploração,14,5058.183698335073,5.058184,"629776827,779862286,828797874,828798047,190028907,190221553,190028843,190028921,190221513,828798003,828797898,189627982,190028864,190221539","ATSEG_00029_629776827,ATSEG_00194_779862286,ATSEG_00201_828797874,ATSEG_00202_828798047,ATSEG_01176_190028907,ATSEG_01177_190221553,ATSEG_01986_190028843,ATSEG_01987_190028921,ATSEG_01989_190221513,ATSEG_02621_828798003,ATSEG_04195_828797898,ATSEG_04795_189627982,ATSEG_04796_190028864,ATSEG_04797_190221539",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00023,inter-facility,2,"CL_0.5_06151,CL_0.5_06275","[{""endpoint_cluster_id"": ""CL_0.5_06151"", ""x"": -90166.778, ""y"": -102613.909, ""facility_uid"": ""PC_AT:1106P5470000"", ""facility_code"": ""1106P5470000"", ""facility_name"": ""PALHAVÃ"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 34.038, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06275"", ""x"": -89585.705, ""y"": -99476.76, ""facility_uid"": ""SE_AT:1106S5242000"", ""facility_code"": ""1106S5242000"", ""facility_name"": ""TELHEIRAS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 10.842, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1106P5470000,SE_AT:1106S5242000",False,False,False,60kv,em exploração,60kv,em exploração,17,5127.211229310916,5.127211,"634520215,637748641,637748668,732273713,1005306631,180214102,180214116,180319601,590595509,162088216,180319587,1005306645,77333576,162088226,590595536,634520198,732273670","ATSEG_00031_634520215,ATSEG_00032_637748641,ATSEG_00033_637748668,ATSEG_00038_732273713,ATSEG_00208_1005306631,ATSEG_01172_180214102,ATSEG_01173_180214116,ATSEG_01174_180319601,ATSEG_01488_590595509,ATSEG_01980_162088216,ATSEG_01983_180319587,ATSEG_02628_1005306645,ATSEG_04639_77333576,ATSEG_04792_162088226,ATSEG_05153_590595536,ATSEG_05319_634520198,ATSEG_05321_732273670",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00024,ambiguous,3,"CL_0.5_00063,CL_0.5_03172,CL_0.5_05798","[{""endpoint_cluster_id"": ""CL_0.5_00063"", ""x"": -93881.115, ""y"": -104623.751, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 6.113, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_03172"", ""x"": -93872.982, ""y"": -104617.867, ""facility_uid"": ""PC_AT:1106P5183100"", ""facility_code"": ""1106P5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 5.187, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_05798"", ""x"": -98554.377, ""y"": -102775.595, ""facility_uid"": ""SE_AT:1110S5900200"", ""facility_code"": ""1110S5900200"", ""facility_name"": ""BARCARENA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 10.836, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1106S5183100,PC_AT:1106P5183100,SE_AT:1110S5900200",True,False,False,60kv,em exploração,60kv,em exploração,12,6054.729685097032,6.05473,"703520581,703520766,790473744,82731223,703520564,703520759,751862088,1211072519,1002664,737541230,1207641303,1211072519","ATSEG_00034_703520581,ATSEG_00035_703520766,ATSEG_00233_790473744,ATSEG_01832_82731223,ATSEG_02473_703520564,ATSEG_02474_703520759,ATSEG_02586_751862088,ATSEG_02827_1211072519,ATSEG_03668_1002664,ATSEG_04150_737541230,ATSEG_04342_1207641303,ATSEG_04343_1211072519",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00025,ambiguous,2,"CL_0.5_00066,CL_0.5_00071","[{""endpoint_cluster_id"": ""CL_0.5_00066"", ""x"": -93906.643, ""y"": -104632.803, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.602, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_00071"", ""x"": -93882.688, ""y"": -104624.986, ""facility_uid"": ""SE_AT:1106S5183100"", ""facility_code"": ""1106S5183100"", ""facility_name"": ""ZAMBUJAL"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 5.096, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}]","SE_AT:1106S5183100,SE_AT:1106S5183100",True,False,False,60kv,em exploração,60kv,em exploração,3,36.372637755288615,0.036373,"703520973,703520990,758764977","ATSEG_00036_703520973,ATSEG_00037_703520990,ATSEG_00039_758764977",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00026,inter-facility,2,"CL_0.5_00474,CL_0.5_06622","[{""endpoint_cluster_id"": ""CL_0.5_00474"", ""x"": -64948.721, ""y"": -124454.138, ""facility_uid"": ""SE_AT:1512S5030700"", ""facility_code"": ""1512S5030700"", ""facility_name"": ""SÃO SEBASTIÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 39.794, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06622"", ""x"": -72796.308, ""y"": -120523.754, ""facility_uid"": ""SE_AT:1508S5903500"", ""facility_code"": ""1508S5903500"", ""facility_name"": ""QUINTA DO ANJO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.962, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1512S5030700,SE_AT:1508S5903500",False,False,False,60kv,em exploração,60kv,em exploração,7,9423.420674174175,9.423421,"638160687,841033025,57577302,57800035,84202081,57800035,624281500","ATSEG_00040_638160687,ATSEG_00268_841033025,ATSEG_01690_57577302,ATSEG_01696_57800035,ATSEG_01845_84202081,ATSEG_04656_57800035,ATSEG_05323_624281500",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
