generator_id,source_id,name,generation_source,bus_id,p_mw,q_mvar,p_status,q_status,operating_point_status
GEN:00436,OSM:node:11632343069,Parque Eólico de Morgavel,wind,BUS:EREDES:1513P5907500:60,3.902244655245875,2.191056674268138,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00437,OSM:node:13125388093,Grupo 2,hydro,BUS:EREDES:0311S5001300:60,4.9922670913598335,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00438,OSM:node:12191246258,M20,wind,BUS:EREDES:1805P5021600:60,3.8174132496970516,-0.6334060813997486,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00439,OSM:way:1318849226,Central Fotovoltaica de Apra A,solar,BUS:EREDES:0808S5060200:60,0.012585530263797088,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00440,OSM:node:12191246261,M21,wind,BUS:EREDES:1805P5021600:60,3.8174132496970516,-0.6334060813997486,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00441,OSM:way:1227795235,Aproveitamento Hidroelétrico de Pereira,hydro,BUS:EREDES:1803S5004800:60,4.886926671985915,-1.5718758801202306,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00442,OSM:way:380519066,Aproveitamento Hidroelétrico de Vale Soeiro,hydro,BUS:EREDES:1803S5004800:60,4.778328301497339,-1.5369453050064477,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00443,OSM:way:425085549,,solar,BUS:EREDES:1105P5395500:60,0.01230585181349048,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00444,OSM:way:1534711923,Central Fotovoltaica de Mafra,solar,BUS:EREDES:1109S5430000:60,0.01202617336318387,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00445,OSM:node:10888542194,AG05,wind,BUS:OSM:way:236290371:220,3.647750438599405,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00446,OSM:node:10888542195,AG04,wind,BUS:OSM:way:236290371:220,3.647750438599405,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00447,OSM:node:10888542196,AG03,wind,BUS:OSM:way:236290371:220,3.647750438599405,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00448,OSM:node:10888542197,AG02,wind,BUS:OSM:way:236290371:220,3.647750438599405,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00449,OSM:node:12192753332,,wind,BUS:OSM:way:753364578:400,3.562919033050582,1.2043052135643904,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00450,OSM:node:10702020982,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00451,OSM:node:12189825198,Proença (Sobreequipamento),wind,BUS:OSM:way:340102181:150,3.562919033050582,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00452,OSM:node:12197871340,,wind,BUS:EREDES:0508S5008800:60,3.562919033050582,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00453,OSM:node:12604216875,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00454,OSM:node:12604216876,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00455,OSM:node:12604216877,,wind,BUS:EREDES:0612S5003700:60,3.562919033050582,0.7072661608266009,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00456,OSM:node:12189825199,Proença (Sobreequipamento),wind,BUS:OSM:way:340102181:150,3.562919033050582,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00457,OSM:node:10702020981,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00458,OSM:node:10702020983,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00459,OSM:node:12604216878,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00460,OSM:node:10702020984,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00461,OSM:node:10702020985,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00462,OSM:node:12604310883,,wind,BUS:OSM:way:340910721:150,3.562919033050582,-0.7664853210160884,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00463,OSM:node:12189825200,Proença (Sobreequipamento),wind,BUS:OSM:way:340102181:150,3.562919033050582,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00464,OSM:way:644950427,Central Solar dos Montes Novos,solar,BUS:EREDES:0704S5041600:60,0.011550719997662636,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00465,OSM:node:13065357639,,hydro,BUS:OSM:way:1259166797:400,4.452533190031611,-0.496221890696956,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00466,OSM:way:583585045,Central Solar da Salgueirinha,solar,BUS:EREDES:1508S5902400:60,0.011187138012264146,1.0684513922623282,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00467,OSM:way:584027099,,solar,BUS:EREDES:1508S5902400:60,0.011187138012264146,1.0684513922623282,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00468,OSM:way:1227604652,Aproveitamento Hidroelétrico de Paus,hydro,BUS:EREDES:1610S5025800:60,4.343934819543035,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00469,OSM:way:584027101,,solar,BUS:EREDES:1508S5902400:60,0.011187138012264146,1.0684513922623282,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00470,OSM:node:13167307170,,hydro,BUS:EREDES:1824P5021300:60,4.260314074266832,1.6642181930814228,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00471,OSM:way:1242000627,Minihídrica de Ruivães,hydro,BUS:OSM:way:397005282:150,4.23533644905446,0.15895444422566835,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00472,OSM:way:969274207,Aproveitamento Hidroelétrico da Senhora do Salto,hydro,BUS:OSM:way:124722161:220,4.126738078565883,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00473,OSM:way:1317987591,Central de Cogeração da SIAF,biomass,BUS:EREDES:1806S5008500:60,2.0221028748945384,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00474,OSM:way:1227604664,Aproveitamento Hidroelétrico da Boavista,hydro,BUS:EREDES:0312S5001200:60,4.126738078565883,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00475,OSM:way:1227780037,Aproveitamento Hidroelétrico de Paredes,hydro,BUS:EREDES:1824S5009400:60,4.126738078565883,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00476,OSM:way:1288199992,Central Fotovoltaica da Exide,solar,BUS:EREDES:1114P5329500:60,0.01062778111165093,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00477,OSM:way:167449736,Central Hidroelétrica de Vila Viçosa,hydro,BUS:EREDES:0106S5021300:60,4.126738078565883,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00479,OSM:node:13178385236,,hydro,BUS:EREDES:1203S5650400:60,3.9095413375887316,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00480,OSM:node:9666671195,Acatel,gas,BUS:EREDES:0302S5003100:60,0.08957697308649026,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00481,OSM:node:12189124854,AC52,wind,BUS:OSM:way:144398555:220,3.0539305997576416,-0.5990147663434261,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00482,OSM:node:12189124855,AC51,wind,BUS:OSM:way:144398555:220,3.0539305997576416,-0.5990147663434261,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00484,OSM:node:12189124856,FR26,wind,BUS:EREDES:1713S5014700:60,3.0539305997576416,0.2739804727169837,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00485,OSM:node:12189124858,FR23,wind,BUS:EREDES:1713S5014700:60,3.0539305997576416,0.2739804727169837,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00486,OSM:node:12189124859,FR24,wind,BUS:EREDES:1713S5014700:60,3.0539305997576416,0.2739804727169837,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00487,OSM:node:12192753331,,wind,BUS:EREDES:1002S5023000:60,3.0539305997576416,1.0197889344278157,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00488,OSM:node:12189124857,FR25,wind,BUS:EREDES:1713S5014700:60,3.0539305997576416,0.2739804727169837,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00489,OSM:way:1320833061,Central Fotovoltaica de Beja,solar,BUS:EREDES:0205S5050100:60,0.009788745760731101,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00490,OSM:way:1317452105,Central de Valorização Energética do Aterro Sanitário do Planalto Beirão,biogas,BUS:OSM:way:144545386:220,1.8464992041800128,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00491,OSM:way:1434837282,Central Hidroelétrica de Serra Serrada,hydro,BUS:EREDES:0402S5005100:60,3.6923445966115795,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00492,OSM:way:605050477,Aproveitamento Hidroelétrico do Alvito,hydro,BUS:EREDES:0713S5900400:60,3.6923445966115795,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00493,OSM:way:1469545407,Capwatt Vale do Caima,gas,BUS:EREDES:0119S5010100:60,0.08460047458168518,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00494,OSM:way:1296056182,Sistema Piloto Solar Térmico para Calor de Processo Industrial a Média Temperatura,solar,BUS:EREDES:0705P5906700:60,0.009509067310424493,1.4346048717940842,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00496,OSM:way:1317717988,Central Termoelétrica da PALSER,biomass,BUS:EREDES:0509S5003300:60,1.756036707145257,1.65,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00497,OSM:way:974063511,Central Fotovoltaica do Parque Aventura,solar,BUS:EREDES:1315S5021000:60,0.00908954963496458,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00498,OSM:way:1227781362,Aproveitamento Hidroelétrico de Soutinho,hydro,BUS:EREDES:0101P5025000:60,3.4751478556344284,0.7907623366335477,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00499,OSM:way:908335955,Aproveitamento Hidroelétrico de Fráguas,hydro,BUS:EREDES:1817S5010700:60,3.4751478556344284,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00500,OSM:way:1365713582,Central Solar Lusical,solar,BUS:EREDES:1416S5901000:60,0.008949710409811275,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00502,OSM:way:1469545403,Feneralt,gas,BUS:EREDES:0302S5022200:60,0.07962397607688021,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00503,OSM:way:148325362,Central Hidroelétrica de Vales,hydro,BUS:OSM:way:144398555:220,3.4751478556344284,-0.5324575700830455,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00504,OSM:way:1317470826,Central de Valorização Energética do Aterro Sanitário do Oeste,biogas,BUS:EREDES:1113S5480800:60,1.6868595035304441,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00507,OSM:way:1316725150,Aproveitamento Hidroelétrico de Bragado,hydro,BUS:OSM:way:768087809:400,3.3665494851458524,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00508,OSM:way:879308464,Aproveitamento Hidroelétrico de Ribadouro,hydro,BUS:OSM:way:1258290321:220,3.3665494851458524,0.24319560623610112,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00509,OSM:node:1077204717,,wind,BUS:EREDES:0606P5020700:60,2.5449421664647014,-1.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00510,OSM:node:1110855163,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00511,OSM:way:505087700,Central Fotovoltaica de Alta Concentração de Estoi,solar,BUS:OSM:way:93512590:150,0.008390353509198057,0.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,FIXED_PQ_SCENARIO_ASSUMPTION,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00512,OSM:node:1605616258,31,wind,BUS:EREDES:1001S5000400:60,2.5449421664647014,0.5703975329602163,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00513,OSM:node:1605616261,30,wind,BUS:EREDES:1001S5000400:60,2.5449421664647014,0.5703975329602163,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00514,OSM:node:1077204862,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00515,OSM:node:1077204503,,wind,BUS:EREDES:0606P5020700:60,2.5449421664647014,-1.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00516,OSM:node:1110855113,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00517,OSM:node:1110855112,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00518,OSM:node:1110855107,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00519,OSM:node:1077204669,,wind,BUS:EREDES:0606P5020700:60,2.5449421664647014,-1.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00520,OSM:node:1077205526,,wind,BUS:EREDES:0606P5020700:60,2.5449421664647014,-1.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00521,OSM:node:1605616263,28,wind,BUS:EREDES:1001S5000400:60,2.5449421664647014,0.5703975329602163,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00522,OSM:node:1110855134,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00523,OSM:node:1110855165,,wind,BUS:OSM:way:144586949:220,2.5449421664647014,-0.3951081063686414,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
