facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00256,inter-facility,2,"CL_0.5_03026,CL_0.5_03277","[{""endpoint_cluster_id"": ""CL_0.5_03026"", ""x"": 8622.52, ""y"": 214480.016, ""facility_uid"": ""SE_AT:0303S5020700"", ""facility_code"": ""0303S5020700"", ""facility_name"": ""LAMAS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 12.852, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03277"", ""x"": 8536.197, ""y"": 223051.867, ""facility_uid"": ""SE_AT:0303S5006500"", ""facility_code"": ""0303S5006500"", ""facility_name"": ""SÃO MARTINHO DE DUME"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 55.113, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0303S5020700,SE_AT:0303S5006500",False,False,False,60kv,em exploração,60kv,em exploração,8,10913.01036225044,10.91301,"1280028320,1280028375,1280028394,2318839704,84498750,84498741,1280028243,1280028236","ATSEG_00422_1280028320,ATSEG_00423_1280028375,ATSEG_00424_1280028394,ATSEG_00604_2318839704,ATSEG_01733_84498750,ATSEG_01906_84498741,ATSEG_02848_1280028243,ATSEG_04385_1280028236",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00257,isolated,2,"CL_0.5_00756,CL_0.5_04522","[{""endpoint_cluster_id"": ""CL_0.5_00756"", ""x"": 95293.049, ""y"": -153263.076, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04522"", ""x"": 88754.848, ""y"": -153617.946, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,12,8493.243027572908,8.493243,"1558822088,1281097166,1558822760,1558822753,1408176557,1408176605,1408176618,1408176661,1408176674,1408176741,1558822772,1558822760","ATSEG_00425_1558822088,ATSEG_02849_1281097166,ATSEG_02850_1558822760,ATSEG_02934_1558822753,ATSEG_04386_1408176557,ATSEG_04387_1408176605,ATSEG_04388_1408176618,ATSEG_04389_1408176661,ATSEG_04390_1408176674,ATSEG_04391_1408176741,ATSEG_04392_1558822772,ATSEG_04460_1558822760",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00258,single-facility,2,"CL_0.5_02810,CL_0.5_04434","[{""endpoint_cluster_id"": ""CL_0.5_02810"", ""x"": 36886.098, ""y"": -270550.838, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04434"", ""x"": 45146.291, ""y"": -270320.791, ""facility_uid"": ""SE_AT:0808S5060200"", ""facility_code"": ""0808S5060200"", ""facility_name"": ""LOULÉ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 26.909, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:0808S5060200,False,False,False,60kv,em exploração,60kv,em exploração,7,14201.873286153015,14.201873,"1307827312,84309,590412533,54009499,1307827299,1335539558,25289231","ATSEG_00428_1307827312,ATSEG_00682_84309,ATSEG_01607_590412533,ATSEG_01658_54009499,ATSEG_02853_1307827299,ATSEG_02854_1335539558,ATSEG_03390_25289231",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00259,tap / multi-terminal,3,"CL_0.5_05981,CL_0.5_06145,CL_0.5_06146","[{""endpoint_cluster_id"": ""CL_0.5_05981"", ""x"": 45152.958, ""y"": -270319.661, ""facility_uid"": ""SE_AT:0808S5060200"", ""facility_code"": ""0808S5060200"", ""facility_name"": ""LOULÉ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 26.592, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06145"", ""x"": 33472.133, ""y"": -268580.844, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06146"", ""x"": 34275.949, ""y"": -268530.878, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0808S5060200,False,False,False,60kv,em exploração,60kv,em exploração,6,12580.684091774028,12.580684,"1307827343,2861412,1307827330,1336515835,54009450,54009469","ATSEG_00429_1307827343,ATSEG_03446_2861412,ATSEG_04400_1307827330,ATSEG_04402_1336515835,ATSEG_04618_54009450,ATSEG_04619_54009469",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00260,tap / multi-terminal,3,"CL_0.5_01194,CL_0.5_03053,CL_0.5_05982","[{""endpoint_cluster_id"": ""CL_0.5_01194"", ""x"": 58274.161, ""y"": -276291.313, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_03053"", ""x"": 54668.758, ""y"": -268001.661, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05982"", ""x"": 45168.177, ""y"": -270317.073, ""facility_uid"": ""SE_AT:0808S5060200"", ""facility_code"": ""0808S5060200"", ""facility_name"": ""LOULÉ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 31.805, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:0808S5060200,False,False,False,60kv,em exploração,60kv,em exploração,11,21913.169988185433,21.91317,"1307827441,84267,104981262,110119168,103917570,109327487,110119168,1307827428,1337252677,103917560,109327487","ATSEG_00430_1307827441,ATSEG_00673_84267,ATSEG_01750_104981262,ATSEG_01752_110119168,ATSEG_01813_103917570,ATSEG_01814_109327487,ATSEG_01863_110119168,ATSEG_04401_1307827428,ATSEG_04403_1337252677,ATSEG_04733_103917560,ATSEG_04735_109327487",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00261,inter-facility,2,"CL_0.5_02808,CL_0.5_06015","[{""endpoint_cluster_id"": ""CL_0.5_02808"", ""x"": 33610.256, ""y"": -272645.867, ""facility_uid"": ""SE_AT:0808S5063400"", ""facility_code"": ""0808S5063400"", ""facility_name"": ""VILAMOURA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 16.317, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06015"", ""x"": 27634.441, ""y"": -268992.562, ""facility_uid"": ""PC_AT:0801P5906200"", ""facility_code"": ""0801P5906200"", ""facility_name"": ""PADERNE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 17.703, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:0808S5063400,PC_AT:0801P5906200",False,False,False,60kv,em exploração,60kv,em exploração,6,7881.770597747102,7.881771,"1565466287,578388057,578388549,578406659,1565466287,578406532","ATSEG_00431_1565466287,ATSEG_01606_578388057,ATSEG_02417_578388549,ATSEG_02418_578406659,ATSEG_04461_1565466287,ATSEG_05251_578406532",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00262,single-facility,2,"CL_0.5_02389,CL_0.5_04969","[{""endpoint_cluster_id"": ""CL_0.5_02389"", ""x"": -60533.74, ""y"": -87942.491, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04969"", ""x"": -67800.44, ""y"": -87781.117, ""facility_uid"": ""SE_AT:1111S5850000"", ""facility_code"": ""1111S5850000"", ""facility_name"": ""RIO MOURO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 18.932, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1111S5850000,False,False,False,60kv,em exploração,60kv,em exploração,18,10201.836389265618,10.201836,"1323064718,1323064718,34130911,34354582,203097658,203097672,203097686,197475473,197475940,309829418,88142286,229617338,464460589,464460611,34354527,1323064731,197475973,407530980","ATSEG_00432_1323064718,ATSEG_00435_1323064718,ATSEG_01026_34130911,ATSEG_01027_34354582,ATSEG_01186_203097658,ATSEG_01187_203097672,ATSEG_01188_203097686,ATSEG_01194_197475473,ATSEG_01195_197475940,ATSEG_01350_309829418,ATSEG_01687_88142286,ATSEG_02176_229617338,ATSEG_02382_464460589,ATSEG_02383_464460611,ATSEG_03307_34354527,ATSEG_04406_1323064731,ATSEG_04814_197475973,ATSEG_05136_407530980",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00263,single-facility,2,"CL_0.5_02377,CL_0.5_03868","[{""endpoint_cluster_id"": ""CL_0.5_02377"", ""x"": -60471.91, ""y"": -87916.946, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_03868"", ""x"": -62035.001, ""y"": -90321.079, ""facility_uid"": ""SE_AT:1111S5377000"", ""facility_code"": ""1111S5377000"", ""facility_name"": ""QUELUZ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 2.642, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1111S5377000,False,False,False,60kv,em exploração,60kv,em exploração,8,3874.618458818435,3.874618,"1622065840,1622065863,219499099,449298586,1622065840,2164083563,2620613,1592397619","ATSEG_00433_1622065840,ATSEG_00434_1622065863,ATSEG_01344_219499099,ATSEG_02381_449298586,ATSEG_02859_1622065840,ATSEG_03018_2164083563,ATSEG_03662_2620613,ATSEG_04405_1592397619",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00264,inter-facility,2,"CL_0.5_00775,CL_0.5_00850","[{""endpoint_cluster_id"": ""CL_0.5_00775"", ""x"": -70330.096, ""y"": -91327.437, ""facility_uid"": ""PC_AT:1111P5906900"", ""facility_code"": ""1111P5906900"", ""facility_name"": ""ALBARRAQUE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 18.332, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_00850"", ""x"": -68455.316, ""y"": -91322.844, ""facility_uid"": ""PC_AT:1105P5395500"", ""facility_code"": ""1105P5395500"", ""facility_name"": ""TRAJOUCE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 39.905, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1111P5906900,PC_AT:1105P5395500",False,False,False,60kv,em exploração,60kv,em exploração,3,2070.3247360874507,2.070325,"1388199571,1388199558,1388199558","ATSEG_00436_1388199571,ATSEG_00477_1388199558,ATSEG_04407_1388199558",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00265,tap / multi-terminal,3,"CL_0.5_00777,CL_0.5_01314,CL_0.5_01332","[{""endpoint_cluster_id"": ""CL_0.5_00777"", ""x"": -70335.92, ""y"": -91323.514, ""facility_uid"": ""PC_AT:1111P5906900"", ""facility_code"": ""1111P5906900"", ""facility_name"": ""ALBARRAQUE"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 12.051, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01314"", ""x"": -73948.606, ""y"": -92501.099, ""facility_uid"": ""SE_AT:1105S5396000"", ""facility_code"": ""1105S5396000"", ""facility_name"": ""ALCOITÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 18.927, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01332"", ""x"": -71217.424, ""y"": -89779.468, ""facility_uid"": ""SE_AT:1111S5127800"", ""facility_code"": ""1111S5127800"", ""facility_name"": ""CAPA ROTA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 24.096, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1111P5906900,SE_AT:1105S5396000,SE_AT:1111S5127800",False,False,False,60kv,em exploração,60kv,em exploração,9,7210.986108038863,7.210986,"1388199578,1020339,1022649,184531641,248446580,184531489,184531482,1022655,184531489","ATSEG_00437_1388199578,ATSEG_00740_1020339,ATSEG_00749_1022649,ATSEG_01184_184531641,ATSEG_01314_248446580,ATSEG_01970_184531489,ATSEG_01997_184531482,ATSEG_03521_1022655,ATSEG_04806_184531489",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00266,inter-facility,2,"CL_0.5_00780,CL_0.5_02953","[{""endpoint_cluster_id"": ""CL_0.5_00780"", ""x"": -74846.945, ""y"": -82528.616, ""facility_uid"": ""SE_AT:1111S5749400"", ""facility_code"": ""1111S5749400"", ""facility_name"": ""JANAS"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.379, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_02953"", ""x"": -65801.04, ""y"": -81594.689, ""facility_uid"": ""SE_AT:1111S5200000"", ""facility_code"": ""1111S5200000"", ""facility_name"": ""SABUGO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 16.152, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1111S5749400,SE_AT:1111S5200000",False,False,False,60kv,em exploração,60kv,em exploração,4,10981.06302446386,10.981063,"1687053314,1687053326,55116118,55116132","ATSEG_00438_1687053314,ATSEG_00541_1687053326,ATSEG_01686_55116118,ATSEG_01837_55116132",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00267,inter-facility,2,"CL_0.5_03717,CL_0.5_06377","[{""endpoint_cluster_id"": ""CL_0.5_03717"", ""x"": 12758.433, ""y"": 38302.485, ""facility_uid"": ""SE_AT:1003S5003200"", ""facility_code"": ""1003S5003200"", ""facility_name"": ""PONTÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 36.484, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06377"", ""x"": -3436.604, ""y"": 38606.566, ""facility_uid"": ""PC_AT:1015P5022400"", ""facility_code"": ""1015P5022400"", ""facility_name"": ""SICÓ"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 4.205, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1003S5003200,PC_AT:1015P5022400",False,False,False,60kv,em exploração,60kv,em exploração,6,16675.381190509273,16.675381,"1338973196,1442897802,290179259,290179210,211693490,290179259","ATSEG_00439_1338973196,ATSEG_00440_1442897802,ATSEG_01455_290179259,ATSEG_02256_290179210,ATSEG_04927_211693490,ATSEG_05104_290179259",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00268,tap / multi-terminal,3,"CL_0.5_00785,CL_0.5_02062,CL_0.5_03330","[{""endpoint_cluster_id"": ""CL_0.5_00785"", ""x"": -12825.615, ""y"": 267320.361, ""facility_uid"": ""SE_AT:1610S5025800"", ""facility_code"": ""1610S5025800"", ""facility_name"": ""Vila Nova de Cerveira"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 30.884, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_02062"", ""x"": -20295.628, ""y"": 249547.488, ""facility_uid"": ""PC_AT:1602P5020900"", ""facility_code"": ""1602P5020900"", ""facility_name"": ""ORBACÉM"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 5.49, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_03330"", ""x"": -19656.205, ""y"": 257561.704, ""facility_uid"": ""SE_AT:1610S5001400"", ""facility_code"": ""1610S5001400"", ""facility_name"": ""FRANCE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 53.072, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1610S5025800,PC_AT:1602P5020900,SE_AT:1610S5001400",False,False,False,60kv,em exploração,60kv,em exploração,8,23817.654593592408,23.817655,"1341321141,116968117,171684449,550901701,117144955,171684449,1341321141,550901701","ATSEG_00441_1341321141,ATSEG_01143_116968117,ATSEG_01163_171684449,ATSEG_01609_550901701,ATSEG_01949_117144955,ATSEG_02095_171684449,ATSEG_02860_1341321141,ATSEG_05286_550901701",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00269,tap / multi-terminal,3,"CL_0.5_01473,CL_0.5_05456,CL_0.5_06557","[{""endpoint_cluster_id"": ""CL_0.5_01473"", ""x"": -7479.587, ""y"": 67261.203, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05456"", ""x"": 2083.03, ""y"": 69905.67, ""facility_uid"": ""SE_AT:0603S5006100"", ""facility_code"": ""0603S5006100"", ""facility_name"": ""TAVEIRO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 58.445, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06557"", ""x"": 9686.33, ""y"": 66505.605, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0603S5006100,False,False,False,60kv,em exploração,60kv,em exploração,9,19543.257451539423,19.543257,"1341959995,3412405,3412425,1341960008,3412425,3412757,3412409,3412429,473162550","ATSEG_00442_1341959995,ATSEG_00829_3412405,ATSEG_00831_3412425,ATSEG_02861_1341960008,ATSEG_03083_3412425,ATSEG_03088_3412757,ATSEG_03758_3412409,ATSEG_03764_3412429,ATSEG_05191_473162550",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00270,isolated,2,"CL_0.5_00788,CL_0.5_00789","[{""endpoint_cluster_id"": ""CL_0.5_00788"", ""x"": 9521.33, ""y"": 65802.4, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_00789"", ""x"": 7963.467, ""y"": 63112.087, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,3676.0411407523707,3.676041,1474241796,ATSEG_00443_1474241796,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00271,isolated,2,"CL_0.5_00788,CL_0.5_00790","[{""endpoint_cluster_id"": ""CL_0.5_00788"", ""x"": 9521.33, ""y"": 65802.4, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_00790"", ""x"": 9692.838, ""y"": 66520.313, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,4,1127.4348342945457,1.127435,"1474241879,3283549111,3283549181,3283549124","ATSEG_00444_1474241879,ATSEG_00615_3283549111,ATSEG_00616_3283549181,ATSEG_03039_3283549124",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00272,single-facility,2,"CL_0.5_04443,CL_0.5_04445","[{""endpoint_cluster_id"": ""CL_0.5_04443"", ""x"": -26181.233, ""y"": -181129.489, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04445"", ""x"": -27092.398, ""y"": -177392.719, ""facility_uid"": ""SE_AT:1513S5054400"", ""facility_code"": ""1513S5054400"", ""facility_name"": ""MONTE FEIO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 46.53, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1513S5054400,False,False,False,60kv,em exploração,60kv,em exploração,5,6258.230225421252,6.25823,"1343372806,1343372923,1343373190,1343373248,1343373280","ATSEG_00445_1343372806,ATSEG_02864_1343372923,ATSEG_02865_1343373190,ATSEG_02866_1343373248,ATSEG_02867_1343373280",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_00273,single-facility,2,"CL_0.5_01792,CL_0.5_01796","[{""endpoint_cluster_id"": ""CL_0.5_01792"", ""x"": -27086.817, ""y"": -177402.683, ""facility_uid"": ""SE_AT:1513S5054400"", ""facility_code"": ""1513S5054400"", ""facility_name"": ""MONTE FEIO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 51.079, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_01796"", ""x"": -26882.842, ""y"": -180727.128, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1513S5054400,False,False,False,60kv,em exploração,60kv,em exploração,5,6680.891013773911,6.680891,"1344182889,37552202,39340965,39115543,1406586682","ATSEG_00446_1344182889,ATSEG_01009_37552202,ATSEG_01011_39340965,ATSEG_03957_39115543,ATSEG_04417_1406586682",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
