bus_id,voltage_kv,lon,lat,facility_id,facility_name,facility_code,facility_type,source,source_status,endpoint_match_distance_m
BUS:EREDES:1312S5013900:60,60,-8.63385927301313,41.1684540063167,EREDES:1312S5013900,MONTE DOS BURGOS,1312S5013900,substation,E-REDES,DIRECT_EREDES,124.96848383510284
BUS:JUNCTION:60:00727,60,-8.636420205777563,41.17584415567556,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00728,60,-8.61205229199781,41.17418814277515,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00729,60,-6.572419965826954,41.344006881249534,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0408S5010300:60,60,-6.57058301245969,41.3392700834513,EREDES:0408S5010300,MOGADOURO,0408S5010300,substation,E-REDES,DIRECT_EREDES,56.099505994245156
BUS:JUNCTION:60:00731,60,-9.187900455617193,38.76776663174736,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00732,60,-9.192061857710184,38.764670211434094,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00733,60,-9.193981216353167,38.75908563326472,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00734,60,-9.193559650823175,38.76182891355171,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106P5906600:60,60,-9.126681824566,38.777501881143,EREDES:1106P5906600,OLIVAIS,1106P5906600,switching_station,E-REDES,DIRECT_EREDES,9.66787753976161
BUS:JUNCTION:60:00737,60,-9.15120557337866,38.75502765647086,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106S5275000:60,60,-9.1258169458245,38.7749889477088,EREDES:1106S5275000,AEROPORTO,1106S5275000,substation,E-REDES,DIRECT_EREDES,23.675073709728974
BUS:JUNCTION:60:00739,60,-7.491616089734372,39.33316004593796,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00740,60,-8.547951629944352,39.26462122990423,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1404S5904400:60,60,-8.55268933699975,39.2670240195231,EREDES:1404S5904400,ALPIARÇA,1404S5904400,substation,E-REDES,DIRECT_EREDES,27.312668232054808
BUS:JUNCTION:60:00742,60,-8.5447835025246,39.26358057003054,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0912S5008300:60,60,-7.71221414748508,40.4228817811309,EREDES:0912S5008300,SEIA,0912S5008300,substation,E-REDES,DIRECT_EREDES,19.89283719634937
BUS:JUNCTION:60:00744,60,-7.721366795706629,40.420276628060435,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00745,60,-9.336328297033942,38.69740413330919,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00746,60,-9.338446297833162,38.696506459550086,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00747,60,-9.332735536491885,38.70138277142155,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00748,60,-7.170798218171728,38.89095117611822,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00749,60,-7.165613070122251,38.899141517780414,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00750,60,-8.815108992678205,38.5535832528905,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00751,60,-8.847122502363392,38.549135966377854,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1512P5032500:60,60,-8.85100849841092,38.5502695245521,EREDES:1512P5032500,ALGERUZ,1512P5032500,switching_station,E-REDES,DIRECT_EREDES,12.823231533228926
BUS:EREDES:1709P5025700:60,60,-7.86206388314898,41.5229138926612,EREDES:1709P5025700,DAIVÕES,1709P5025700,switching_station,E-REDES,DIRECT_EREDES,16.91160573624948
BUS:JUNCTION:60:00754,60,-7.863210183190573,41.52041176256736,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1609S5001100:60,60,-8.77925159305336,41.7067809083379,EREDES:1609S5001100,SANTA MARTA DE PORTUZELO,1609S5001100,substation,E-REDES,DIRECT_EREDES,20.310041740956184
BUS:JUNCTION:60:00757,60,-8.800248925983269,41.71013150517428,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00758,60,-8.805218226758335,41.710238213950404,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00759,60,-7.870377257071081,38.65032980294384,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00760,60,-9.177988135971894,38.81719372520955,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00761,60,-9.180410772974382,38.818152972185686,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1107S5518000:60,60,-9.16948856414785,38.8160062429513,EREDES:1107S5518000,QUINTA DA CALDEIRA,1107S5518000,substation,E-REDES,DIRECT_EREDES,46.91003253727167
BUS:JUNCTION:60:00763,60,-9.200726406153741,38.81022014444762,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00764,60,-9.196330464532783,38.81246740054944,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00765,60,-9.193717416010822,38.813419732141654,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00766,60,-9.192487030677725,38.8138681199616,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1401S5636700:60,60,-8.17861246130161,39.48760858767,EREDES:1401S5636700,OLHO BOI,1401S5636700,substation,E-REDES,DIRECT_EREDES,107.0306040666157
BUS:JUNCTION:60:00768,60,-8.085573848295514,37.714683368331656,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00769,60,-8.082949596872215,37.709866633406946,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1403S5799800:60,60,-8.62247680721767,39.1967860073129,EREDES:1403S5799800,ALMEIRIM,1403S5799800,substation,E-REDES,DIRECT_EREDES,34.84057140041842
BUS:JUNCTION:60:00772,60,-8.621387491884914,39.191377027357106,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00773,60,-8.616943360209442,39.176955359905165,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00774,60,-8.612702974347892,39.17381010421161,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00775,60,-8.609024912267254,39.17089030214503,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00776,60,-8.094606621368863,40.297107091950835,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0601S5025900:60,60,-8.06943333044157,40.2615333294384,EREDES:0601S5025900,ARGANIL,0601S5025900,substation,E-REDES,DIRECT_EREDES,62.476916208446184
BUS:JUNCTION:60:00778,60,-8.076453326280824,40.27574809650787,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00779,60,-8.187100688655677,37.88467637304681,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00780,60,-8.184460908712076,37.880972782005884,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00781,60,-9.059823812824153,38.88361109874444,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00782,60,-8.45886227879572,41.157769374094094,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00783,60,-8.460110100850189,41.15895240848132,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00784,60,-8.457508944877222,41.15653860219444,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0503P5011700:60,60,-7.47152678268852,40.2621072325432,EREDES:0503P5011700,BOIDOBRA,0503P5011700,switching_station,E-REDES,DIRECT_EREDES,236.26234695046722
BUS:JUNCTION:60:00787,60,-8.351788717354843,41.368890592586276,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00788,60,-8.376540833528288,41.40119776197331,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00789,60,-8.619213211408406,41.2146100174576,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1308P5026000:60,60,-8.62403431736907,41.2169894699779,EREDES:1308P5026000,LEÇA DO BALIO,1308P5026000,switching_station,E-REDES,DIRECT_EREDES,211.19221957595266
BUS:JUNCTION:60:00791,60,-8.594426852601508,41.00348004798185,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00792,60,-8.594776966828613,41.002169220825856,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00793,60,-7.853340682526603,37.047697353580304,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00794,60,-7.849662068843509,37.04795849724787,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00795,60,-8.643776094674404,39.92729483288328,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00796,60,-8.640920049676815,39.922314580228154,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00797,60,-8.555651835719674,40.785721756140795,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00798,60,-8.568252655172552,40.77649271905132,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00799,60,-8.41284339102339,42.06812382301629,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1009S5002200:60,60,-8.79166070453163,39.7483818641892,EREDES:1009S5002200,ANDRINOS,1009S5002200,substation,E-REDES,DIRECT_EREDES,122.52506703440329
BUS:JUNCTION:60:00802,60,-8.25052304589687,41.35700365932047,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00803,60,-8.260714507204113,41.35864572722307,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00804,60,-8.716858003794558,41.366598176172374,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00805,60,-8.421560247814707,40.162547263942834,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00806,60,-8.421844977565504,40.16514730893078,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00807,60,-8.914457074107323,39.31606361008507,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00808,60,-8.909443922263486,39.3167645930287,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1414S5001400:60,60,-8.92157933155721,39.3168198381585,EREDES:1414S5001400,RIO MAIOR,1414S5001400,substation,E-REDES,DIRECT_EREDES,41.85608049205122
BUS:JUNCTION:60:00810,60,-8.917694387528057,39.317480561696414,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00811,60,-8.478480319176779,40.468704051806114,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00812,60,-8.454857938259462,40.444268461901416,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00813,60,-8.452009455178581,40.44292975937943,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00814,60,-8.587652315703671,41.20682828635755,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00815,60,-8.574611464654478,41.219094576026144,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00816,60,-8.56749702930171,41.22578618387112,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00817,60,-7.724661392547534,38.02827917555244,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00818,60,-7.783980183771032,38.02954281372242,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00819,60,-7.982438343987891,38.0480162962358,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00820,60,-7.98360486702526,38.04893128004833,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00821,60,-7.886701855269334,38.01817213011947,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00822,60,-8.094556616194055,38.057582358967935,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00823,60,-8.02277749519729,38.05956493334246,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00824,60,-7.630616117159433,38.93277965651239,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00825,60,-7.528395726680433,38.89045077059874,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00826,60,-8.724334768725097,38.30034740215562,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00827,60,-8.738287671758272,38.31002525208723,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00828,60,-8.379766561331623,40.58215505420047,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00829,60,-8.379286339279993,40.584650061540145,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00830,60,-8.74204191646963,38.311695370213826,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00831,60,-8.743225204804892,38.31338241133069,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1503S5021100:60,60,-9.17478697522116,38.6718270084547,EREDES:1503S5021100,PORTAGEM,1503S5021100,substation,E-REDES,DIRECT_EREDES,12.81691041755197
BUS:EREDES:1503P5020100:60,60,-9.17461639865711,38.6651124806932,EREDES:1503P5020100,PIEDADE,1503P5020100,switching_station,E-REDES,DIRECT_EREDES,22.010052367341032
BUS:JUNCTION:60:00834,60,-9.166945357807885,38.6467174364234,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1503S5020400:60,60,-9.17668132681433,38.6478295674654,EREDES:1503S5020400,SOBREDA,1503S5020400,substation,E-REDES,DIRECT_EREDES,21.59922002111232
BUS:JUNCTION:60:00836,60,-9.170799762119923,38.666134903101394,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00837,60,-9.171138663028938,38.637845486123474,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1510P5020500:60,60,-9.10533134278156,38.5959706475592,EREDES:1510P5020500,MATA,1510P5020500,switching_station,E-REDES,DIRECT_EREDES,19.380605502440165
BUS:JUNCTION:60:00839,60,-9.107428393840461,38.603225018171344,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00840,60,-9.105305357850572,38.58740635676167,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00841,60,-9.061011437009427,38.59409742660887,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1510S5022300:60,60,-9.09880506834704,38.6265781654814,EREDES:1510S5022300,SEIXAL,1510S5022300,substation,E-REDES,DIRECT_EREDES,15.080820657999864
BUS:JUNCTION:60:00843,60,-9.099040792917155,38.62017501141185,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00844,60,-9.10420639417732,38.601800522904355,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00845,60,-9.10646294997398,38.608732585084056,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00846,60,-9.103359963950423,38.61617766775035,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00847,60,-9.038966855109926,38.63772968573898,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00848,60,-9.047255915449693,38.652257855807584,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00849,60,-9.038611025433697,38.5922193284683,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1504S5020200:60,60,-9.04379210227551,38.5879552207102,EREDES:1504S5020200,COINA,1504S5020200,substation,E-REDES,DIRECT_EREDES,31.37259446269006
BUS:JUNCTION:60:00851,60,-9.050721383884476,38.661217366516674,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1504S5020300:60,60,-9.06123982421673,38.6631038803351,EREDES:1504S5020300,BARREIRO,1504S5020300,substation,E-REDES,DIRECT_EREDES,28.17429759922647
BUS:JUNCTION:60:00853,60,-9.040081447864074,38.60565750988293,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00854,60,-8.813274828093423,38.50391199892308,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00855,60,-8.81201991990153,38.493394589297296,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00856,60,-8.851218525583851,38.54686658783907,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1512S5031900:60,60,-8.86139348342098,38.5236162143309,EREDES:1512S5031900,TERROA,1512S5031900,substation,E-REDES,DIRECT_EREDES,163.7357485845743
BUS:EREDES:1512S5031200:60,60,-8.8050516671651,38.5021850850802,EREDES:1512S5031200,SADO,1512S5031200,substation,E-REDES,DIRECT_EREDES,42.831947970709834
BUS:JUNCTION:60:00861,60,-8.884100162121513,38.54278558780338,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00862,60,-8.884564643718726,38.53274812901419,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00863,60,-8.885269017070078,38.537947863451556,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00864,60,-8.861366703075397,38.53583950618698,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00866,60,-8.785107981765837,38.47439414304093,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1507S5030900:60,60,-8.61353563507317,38.6894674275082,EREDES:1507S5030900,PEGÕES,1507S5030900,substation,E-REDES,DIRECT_EREDES,17.014752441955448
BUS:JUNCTION:60:00868,60,-8.62542348216243,38.67470193326153,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00869,60,-8.766792457477386,37.997677363527664,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00870,60,-8.755166043715013,37.97337398768965,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00871,60,-8.747148616344713,37.97762725418907,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00872,60,-8.770346669156282,37.98372592618488,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00873,60,-8.667220878661098,38.0092377598924,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00874,60,-8.6381508582325,38.02032896297403,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00875,60,-8.777358799550786,37.99259229550265,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00876,60,-8.775053555505428,37.94493446824242,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00877,60,-8.814736560412838,37.983781358941606,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1501S5053900:60,60,-8.31516483707305,38.2665137489847,EREDES:1501S5053900,VALE DE GAIO,1501S5053900,substation,E-REDES,DIRECT_EREDES,49.43097855500172
BUS:EREDES:1511S5020600:60,60,-9.07337451340172,38.5439716536938,EREDES:1511S5020600,QUINTA DO CONDE,1511S5020600,substation,E-REDES,DIRECT_EREDES,241.74776524790934
BUS:JUNCTION:60:00881,60,-8.956067409568803,38.722710715206546,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00882,60,-8.95695245383677,38.72290933945074,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00883,60,-8.959345283405787,38.72344748234889,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00884,60,-8.961048206262264,38.72383291818149,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1502S5030600:60,60,-8.97229933709246,38.7266963070105,EREDES:1502S5030600,SÃO FRANCISCO,1502S5030600,substation,E-REDES,DIRECT_EREDES,101.4733292551475
BUS:JUNCTION:60:00887,60,-7.949345119411253,37.061831757656485,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00888,60,-7.852823974146745,37.10087852734238,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00889,60,-8.895167784708484,37.0866183081139,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0815S5061600:60,60,-8.90997690391322,37.0793171812525,EREDES:0815S5061600,VILA DO BISPO,0815S5061600,substation,E-REDES,DIRECT_EREDES,46.278881846257974
BUS:JUNCTION:60:00891,60,-8.505534082469321,37.161218297184334,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00892,60,-8.477130497450162,37.153174908777636,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00893,60,-8.419421372400855,37.13846414626505,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00894,60,-8.432375579274478,37.14106779940724,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0806P5061500:60,60,-8.42640918187564,37.1335833687369,EREDES:0806P5061500,LAMEIRAS,0806P5061500,switching_station,E-REDES,DIRECT_EREDES,143.51031888897396
BUS:JUNCTION:60:00897,60,-8.11751225973023,37.14015870294528,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00898,60,-8.102246778381183,37.13479862413642,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00899,60,-8.112898061930794,37.13692556694835,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00900,60,-8.10370126829816,37.13450834258758,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00901,60,-7.681586936427705,37.143078624410855,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00902,60,-7.824624282769067,37.15449763050453,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00903,60,-8.760659681745118,37.75212339685617,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00904,60,-8.762683280037837,37.81183996942293,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00905,60,-8.101309936369958,37.86452831756105,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:00906,60,-8.101001468300863,37.87979602167604,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0202S5050400:60,60,-8.02963783369681,37.4828475610126,EREDES:0202S5050400,ALMODÔVAR,0202S5050400,substation,E-REDES,DIRECT_EREDES,28.249399924994044
BUS:JUNCTION:60:00908,60,-8.069305632294652,37.56704937733347,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
