table,id,field,core,working,change
lines,LINE:004027,parameter_status,PDIRD_CIRCUIT_PATH_MATCH_PARTIAL_SOURCE_BACKING,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004027,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004027,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004027,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004027,parallel_status,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,PUBLIC_SINGLE_CIRCUIT_INVENTORY,CHANGED
lines,LINE:004027,rating_override_status,NO_CORRIDOR_OVERRIDE,EXPLICIT_PUBLIC_INVENTORY_CORRECTION,CHANGED
lines,LINE:004027,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004028,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004028,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004028,max_i_ka,0.6842499999999999,0.686,CHANGED
lines,LINE:004028,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004032,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004032,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004032,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:004032,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004033,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004033,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004033,max_i_ka,0.6842499999999999,0.686,CHANGED
lines,LINE:004033,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004034,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004034,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004034,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:004034,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004035,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004035,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004035,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:004035,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004046,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004046,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004046,max_i_ka,0.6842499999999999,0.816,CHANGED
lines,LINE:004046,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004047,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004047,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004047,max_i_ka,0.6842499999999999,0.686,CHANGED
lines,LINE:004047,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004048,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004048,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004048,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004048,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004050,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004050,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004050,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004050,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004053,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004053,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004053,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:004053,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004056,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004056,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004056,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:004056,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004062,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004062,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004062,max_i_ka,0.6014499999999999,0.686,CHANGED
lines,LINE:004062,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004064,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004064,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004064,max_i_ka,0.34384999999999993,0.417,CHANGED
lines,LINE:004064,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004065,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004065,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004065,max_i_ka,0.34384999999999993,0.417,CHANGED
lines,LINE:004065,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004072,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004072,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004072,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:004072,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004073,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004073,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004073,max_i_ka,0.35879999999999995,0.436,CHANGED
lines,LINE:004073,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004080,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004080,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004080,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004080,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004086,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004086,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004086,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004086,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004089,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004089,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004089,max_i_ka,0.9223,0.902,CHANGED
lines,LINE:004089,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004090,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004090,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004090,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:004090,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004091,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004091,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004091,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:004091,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004106,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004106,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004106,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:004106,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004112,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004112,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004112,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:004112,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004113,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004113,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004113,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:004113,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004122,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004122,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004122,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004122,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004123,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004123,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004123,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004123,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004125,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004125,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004125,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004125,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004126,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004126,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004126,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004126,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004129,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004129,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004129,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004129,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004132,length_km,8.36492137737629,7.863047020603553,CHANGED
lines,LINE:004132,parameter_status,VOLTAGE_CLASS_ENGINEERING_PROXY,DIRECT_PUBLIC_SERIES_SECTION_WINTER_BOTTLENECK+PUBLIC_PDIRD_SECTION_LENGTH,CHANGED
lines,LINE:004132,parameter_source,config/model_config.json,https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004132,parameter_match_designation,,LN60 VILA NOVA CERVEIRA-VALENÇA,CHANGED
lines,LINE:004132,max_i_status,ENGINEERING_PROXY,DIRECT_PUBLIC_SERIES_SECTION_WINTER_BOTTLENECK,CHANGED
lines,LINE:004132,max_i_ka,0.6969,0.544,CHANGED
lines,LINE:004132,parallel_status,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,PUBLIC_SINGLE_CIRCUIT_INVENTORY,CHANGED
lines,LINE:004132,rating_override_status,NO_CORRIDOR_OVERRIDE,EXPLICIT_PUBLIC_INVENTORY_CORRECTION,CHANGED
lines,LINE:004132,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004133,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004133,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004133,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:004133,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004136,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004136,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004136,max_i_ka,0.37834999999999996,0.46,CHANGED
lines,LINE:004136,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004140,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004140,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004140,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:004140,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004143,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004143,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004143,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:004143,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004153,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004153,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004153,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004153,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004155,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004155,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004155,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004155,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004156,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004156,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004156,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:004156,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004157,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004157,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004157,max_i_ka,0.7244999999999999,0.77,CHANGED
lines,LINE:004157,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:004158,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:004158,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:004158,max_i_ka,0.7244999999999999,0.77,CHANGED
